id	normal	floating	normalTransportEqual	floatingTransportEqual
text-70/a4/m2/n1/c0	match	match	true	true
text-70/a4/m2/n1/c1	match	match	true	true
text-70/a4/m2/n1/c2	match	match	true	true
text-70/a4/m2/n1/c3	match	match	true	true
text-70/a4/m3/n0/c0	match	match	true	true
text-70/a4/m3/n0/c1	match	match	true	true
text-70/a4/m3/n0/c2	match	match	true	true
text-70/a4/m3/n0/c3	match	match	true	true
text-70/a4/m3/n1/c0	match	match	true	true
text-70/a4/m3/n1/c1	match	match	true	true
text-70/a4/m3/n1/c2	match	match	true	true
text-70/a4/m3/n1/c3	match	match	true	true
text-70/a5/m0/n0/c0	match	match	true	true
text-70/a5/m0/n0/c1	match	match	true	true
text-70/a5/m0/n0/c2	match	match	true	true
text-70/a5/m0/n0/c3	match	match	true	true
text-70/a5/m0/n1/c0	match	match	true	true
text-70/a5/m0/n1/c1	match	match	true	true
text-70/a5/m0/n1/c2	match	match	true	true
text-70/a5/m0/n1/c3	match	match	true	true
text-70/a5/m1/n0/c0	match	match	true	true
text-70/a5/m1/n0/c1	match	match	true	true
text-70/a5/m1/n0/c2	match	match	true	true
text-70/a5/m1/n0/c3	match	match	true	true
text-70/a5/m1/n1/c0	match	match	true	true
text-70/a5/m1/n1/c1	match	match	true	true
text-70/a5/m1/n1/c2	match	match	true	true
text-70/a5/m1/n1/c3	match	match	true	true
text-70/a5/m2/n0/c0	match	match	true	true
text-70/a5/m2/n0/c1	match	match	true	true
text-70/a5/m2/n0/c2	match	match	true	true
text-70/a5/m2/n0/c3	match	match	true	true
text-70/a5/m2/n1/c0	match	match	true	true
text-70/a5/m2/n1/c1	match	match	true	true
text-70/a5/m2/n1/c2	match	match	true	true
text-70/a5/m2/n1/c3	match	match	true	true
text-70/a5/m3/n0/c0	match	match	true	true
text-70/a5/m3/n0/c1	match	match	true	true
text-70/a5/m3/n0/c2	match	match	true	true
text-70/a5/m3/n0/c3	match	match	true	true
text-70/a5/m3/n1/c0	match	match	true	true
text-70/a5/m3/n1/c1	match	match	true	true
text-70/a5/m3/n1/c2	match	match	true	true
text-70/a5/m3/n1/c3	match	match	true	true
text-70/a6/m0/n0/c0	match	match	true	true
text-70/a6/m0/n0/c1	match	match	true	true
text-70/a6/m0/n0/c2	match	match	true	true
text-70/a6/m0/n0/c3	match	match	true	true
text-70/a6/m0/n1/c0	match	match	true	true
text-70/a6/m0/n1/c1	match	match	true	true
text-70/a6/m0/n1/c2	match	match	true	true
text-70/a6/m0/n1/c3	match	match	true	true
text-70/a6/m1/n0/c0	match	match	true	true
text-70/a6/m1/n0/c1	match	match	true	true
text-70/a6/m1/n0/c2	match	match	true	true
text-70/a6/m1/n0/c3	match	match	true	true
text-70/a6/m1/n1/c0	match	match	true	true
text-70/a6/m1/n1/c1	match	match	true	true
text-70/a6/m1/n1/c2	match	match	true	true
text-70/a6/m1/n1/c3	match	match	true	true
text-70/a6/m2/n0/c0	match	match	true	true
text-70/a6/m2/n0/c1	match	match	true	true
text-70/a6/m2/n0/c2	match	match	true	true
text-70/a6/m2/n0/c3	match	match	true	true
text-70/a6/m2/n1/c0	match	match	true	true
text-70/a6/m2/n1/c1	match	match	true	true
text-70/a6/m2/n1/c2	match	match	true	true
text-70/a6/m2/n1/c3	match	match	true	true
text-70/a6/m3/n0/c0	match	match	true	true
text-70/a6/m3/n0/c1	match	match	true	true
text-70/a6/m3/n0/c2	match	match	true	true
text-70/a6/m3/n0/c3	match	match	true	true
text-70/a6/m3/n1/c0	match	match	true	true
text-70/a6/m3/n1/c1	match	match	true	true
text-70/a6/m3/n1/c2	match	match	true	true
text-70/a6/m3/n1/c3	match	match	true	true
text-70/a7/m0/n0/c0	match	match	true	true
text-70/a7/m0/n0/c1	match	match	true	true
text-70/a7/m0/n0/c2	match	match	true	true
text-70/a7/m0/n0/c3	match	match	true	true
text-70/a7/m0/n1/c0	match	match	true	true
text-70/a7/m0/n1/c1	match	match	true	true
text-70/a7/m0/n1/c2	match	match	true	true
text-70/a7/m0/n1/c3	match	match	true	true
text-70/a7/m1/n0/c0	match	match	true	true
text-70/a7/m1/n0/c1	match	match	true	true
text-70/a7/m1/n0/c2	match	match	true	true
text-70/a7/m1/n0/c3	match	match	true	true
text-70/a7/m1/n1/c0	match	match	true	true
text-70/a7/m1/n1/c1	match	match	true	true
text-70/a7/m1/n1/c2	match	match	true	true
text-70/a7/m1/n1/c3	match	match	true	true
text-70/a7/m2/n0/c0	match	match	true	true
text-70/a7/m2/n0/c1	match	match	true	true
text-70/a7/m2/n0/c2	match	match	true	true
text-70/a7/m2/n0/c3	match	match	true	true
text-70/a7/m2/n1/c0	match	match	true	true
text-70/a7/m2/n1/c1	match	match	true	true
text-70/a7/m2/n1/c2	match	match	true	true
text-70/a7/m2/n1/c3	match	match	true	true
text-70/a7/m3/n0/c0	match	match	true	true
text-70/a7/m3/n0/c1	match	match	true	true
text-70/a7/m3/n0/c2	match	match	true	true
text-70/a7/m3/n0/c3	match	match	true	true
text-70/a7/m3/n1/c0	match	match	true	true
text-70/a7/m3/n1/c1	match	match	true	true
text-70/a7/m3/n1/c2	match	match	true	true
text-70/a7/m3/n1/c3	match	match	true	true
text-80/a0/m0/n0/c0	match	match	true	true
text-80/a0/m0/n0/c1	match	match	true	true
text-80/a0/m0/n0/c2	match	match	true	true
text-80/a0/m0/n0/c3	match	match	true	true
text-80/a0/m0/n1/c0	match	match	true	true
text-80/a0/m0/n1/c1	match	match	true	true
text-80/a0/m0/n1/c2	match	match	true	true
text-80/a0/m0/n1/c3	match	match	true	true
text-80/a0/m1/n0/c0	match	match	true	true
text-80/a0/m1/n0/c1	match	match	true	true
text-80/a0/m1/n0/c2	match	match	true	true
text-80/a0/m1/n0/c3	match	match	true	true
text-80/a0/m1/n1/c0	match	match	true	true
text-80/a0/m1/n1/c1	match	match	true	true
text-80/a0/m1/n1/c2	match	match	true	true
text-80/a0/m1/n1/c3	match	match	true	true
text-80/a0/m2/n0/c0	match	match	true	true
text-80/a0/m2/n0/c1	match	match	true	true
text-80/a0/m2/n0/c2	match	match	true	true
text-80/a0/m2/n0/c3	match	match	true	true
text-80/a0/m2/n1/c0	match	match	true	true
text-80/a0/m2/n1/c1	match	match	true	true
text-80/a0/m2/n1/c2	match	match	true	true
text-80/a0/m2/n1/c3	match	match	true	true
text-80/a0/m3/n0/c0	match	match	true	true
text-80/a0/m3/n0/c1	match	match	true	true
text-80/a0/m3/n0/c2	match	match	true	true
text-80/a0/m3/n0/c3	match	match	true	true
text-80/a0/m3/n1/c0	match	match	true	true
text-80/a0/m3/n1/c1	match	match	true	true
text-80/a0/m3/n1/c2	match	match	true	true
text-80/a0/m3/n1/c3	match	match	true	true
text-80/a1/m0/n0/c0	match	match	true	true
text-80/a1/m0/n0/c1	match	match	true	true
text-80/a1/m0/n0/c2	match	match	true	true
text-80/a1/m0/n0/c3	match	match	true	true
text-80/a1/m0/n1/c0	match	match	true	true
text-80/a1/m0/n1/c1	match	match	true	true
text-80/a1/m0/n1/c2	match	match	true	true
text-80/a1/m0/n1/c3	match	match	true	true
text-80/a1/m1/n0/c0	match	match	true	true
text-80/a1/m1/n0/c1	match	match	true	true
text-80/a1/m1/n0/c2	match	match	true	true
text-80/a1/m1/n0/c3	match	match	true	true
text-80/a1/m1/n1/c0	match	match	true	true
text-80/a1/m1/n1/c1	match	match	true	true
text-80/a1/m1/n1/c2	match	match	true	true
text-80/a1/m1/n1/c3	match	match	true	true
text-80/a1/m2/n0/c0	match	match	true	true
text-80/a1/m2/n0/c1	match	match	true	true
text-80/a1/m2/n0/c2	match	match	true	true
text-80/a1/m2/n0/c3	match	match	true	true
text-80/a1/m2/n1/c0	match	match	true	true
text-80/a1/m2/n1/c1	match	match	true	true
text-80/a1/m2/n1/c2	match	match	true	true
text-80/a1/m2/n1/c3	match	match	true	true
text-80/a1/m3/n0/c0	match	match	true	true
text-80/a1/m3/n0/c1	match	match	true	true
text-80/a1/m3/n0/c2	match	match	true	true
text-80/a1/m3/n0/c3	match	match	true	true
text-80/a1/m3/n1/c0	match	match	true	true
text-80/a1/m3/n1/c1	match	match	true	true
text-80/a1/m3/n1/c2	match	match	true	true
text-80/a1/m3/n1/c3	match	match	true	true
text-80/a2/m0/n0/c0	match	match	true	true
text-80/a2/m0/n0/c1	match	match	true	true
text-80/a2/m0/n0/c2	match	match	true	true
text-80/a2/m0/n0/c3	match	match	true	true
text-80/a2/m0/n1/c0	match	match	true	true
text-80/a2/m0/n1/c1	match	match	true	true
text-80/a2/m0/n1/c2	match	match	true	true
text-80/a2/m0/n1/c3	match	match	true	true
text-80/a2/m1/n0/c0	match	match	true	true
text-80/a2/m1/n0/c1	match	match	true	true
text-80/a2/m1/n0/c2	match	match	true	true
text-80/a2/m1/n0/c3	match	match	true	true
text-80/a2/m1/n1/c0	match	match	true	true
text-80/a2/m1/n1/c1	match	match	true	true
text-80/a2/m1/n1/c2	match	match	true	true
text-80/a2/m1/n1/c3	match	match	true	true
text-80/a2/m2/n0/c0	match	match	true	true
text-80/a2/m2/n0/c1	match	match	true	true
text-80/a2/m2/n0/c2	match	match	true	true
text-80/a2/m2/n0/c3	match	match	true	true
text-80/a2/m2/n1/c0	match	match	true	true
text-80/a2/m2/n1/c1	match	match	true	true
text-80/a2/m2/n1/c2	match	match	true	true
text-80/a2/m2/n1/c3	match	match	true	true
text-80/a2/m3/n0/c0	match	match	true	true
text-80/a2/m3/n0/c1	match	match	true	true
text-80/a2/m3/n0/c2	match	match	true	true
text-80/a2/m3/n0/c3	match	match	true	true
text-80/a2/m3/n1/c0	match	match	true	true
text-80/a2/m3/n1/c1	match	match	true	true
text-80/a2/m3/n1/c2	match	match	true	true
text-80/a2/m3/n1/c3	match	match	true	true
text-80/a3/m0/n0/c0	match	match	true	true
text-80/a3/m0/n0/c1	match	match	true	true
text-80/a3/m0/n0/c2	match	match	true	true
text-80/a3/m0/n0/c3	match	match	true	true
text-80/a3/m0/n1/c0	match	match	true	true
text-80/a3/m0/n1/c1	match	match	true	true
text-80/a3/m0/n1/c2	match	match	true	true
text-80/a3/m0/n1/c3	match	match	true	true
text-80/a3/m1/n0/c0	match	match	true	true
text-80/a3/m1/n0/c1	match	match	true	true
text-80/a3/m1/n0/c2	match	match	true	true
text-80/a3/m1/n0/c3	match	match	true	true
text-80/a3/m1/n1/c0	match	match	true	true
text-80/a3/m1/n1/c1	match	match	true	true
text-80/a3/m1/n1/c2	match	match	true	true
text-80/a3/m1/n1/c3	match	match	true	true
text-80/a3/m2/n0/c0	match	match	true	true
text-80/a3/m2/n0/c1	match	match	true	true
text-80/a3/m2/n0/c2	match	match	true	true
text-80/a3/m2/n0/c3	match	match	true	true
text-80/a3/m2/n1/c0	match	match	true	true
text-80/a3/m2/n1/c1	match	match	true	true
text-80/a3/m2/n1/c2	match	match	true	true
text-80/a3/m2/n1/c3	match	match	true	true
text-80/a3/m3/n0/c0	match	match	true	true
text-80/a3/m3/n0/c1	match	match	true	true
text-80/a3/m3/n0/c2	match	match	true	true
text-80/a3/m3/n0/c3	match	match	true	true
text-80/a3/m3/n1/c0	match	match	true	true
text-80/a3/m3/n1/c1	match	match	true	true
text-80/a3/m3/n1/c2	match	match	true	true
text-80/a3/m3/n1/c3	match	match	true	true
text-80/a4/m0/n0/c0	match	match	true	true
text-80/a4/m0/n0/c1	match	match	true	true
text-80/a4/m0/n0/c2	match	match	true	true
text-80/a4/m0/n0/c3	match	match	true	true
text-80/a4/m0/n1/c0	match	match	true	true
text-80/a4/m0/n1/c1	match	match	true	true
text-80/a4/m0/n1/c2	match	match	true	true
text-80/a4/m0/n1/c3	match	match	true	true
text-80/a4/m1/n0/c0	match	match	true	true
text-80/a4/m1/n0/c1	match	match	true	true
text-80/a4/m1/n0/c2	match	match	true	true
text-80/a4/m1/n0/c3	match	match	true	true
text-80/a4/m1/n1/c0	match	match	true	true
text-80/a4/m1/n1/c1	match	match	true	true
text-80/a4/m1/n1/c2	match	match	true	true
text-80/a4/m1/n1/c3	match	match	true	true
text-80/a4/m2/n0/c0	match	match	true	true
text-80/a4/m2/n0/c1	match	match	true	true
text-80/a4/m2/n0/c2	match	match	true	true
text-80/a4/m2/n0/c3	match	match	true	true
text-80/a4/m2/n1/c0	match	match	true	true
text-80/a4/m2/n1/c1	match	match	true	true
text-80/a4/m2/n1/c2	match	match	true	true
text-80/a4/m2/n1/c3	match	match	true	true
text-80/a4/m3/n0/c0	match	match	true	true
text-80/a4/m3/n0/c1	match	match	true	true
text-80/a4/m3/n0/c2	match	match	true	true
text-80/a4/m3/n0/c3	match	match	true	true
text-80/a4/m3/n1/c0	match	match	true	true
text-80/a4/m3/n1/c1	match	match	true	true
text-80/a4/m3/n1/c2	match	match	true	true
text-80/a4/m3/n1/c3	match	match	true	true
text-80/a5/m0/n0/c0	match	match	true	true
text-80/a5/m0/n0/c1	match	match	true	true
text-80/a5/m0/n0/c2	match	match	true	true
text-80/a5/m0/n0/c3	match	match	true	true
text-80/a5/m0/n1/c0	match	match	true	true
text-80/a5/m0/n1/c1	match	match	true	true
text-80/a5/m0/n1/c2	match	match	true	true
text-80/a5/m0/n1/c3	match	match	true	true
text-80/a5/m1/n0/c0	match	match	true	true
text-80/a5/m1/n0/c1	match	match	true	true
text-80/a5/m1/n0/c2	match	match	true	true
text-80/a5/m1/n0/c3	match	match	true	true
text-80/a5/m1/n1/c0	match	match	true	true
text-80/a5/m1/n1/c1	match	match	true	true
text-80/a5/m1/n1/c2	match	match	true	true
text-80/a5/m1/n1/c3	match	match	true	true
text-80/a5/m2/n0/c0	match	match	true	true
text-80/a5/m2/n0/c1	match	match	true	true
text-80/a5/m2/n0/c2	match	match	true	true
text-80/a5/m2/n0/c3	match	match	true	true
text-80/a5/m2/n1/c0	match	match	true	true
text-80/a5/m2/n1/c1	match	match	true	true
text-80/a5/m2/n1/c2	match	match	true	true
text-80/a5/m2/n1/c3	match	match	true	true
text-80/a5/m3/n0/c0	match	match	true	true
text-80/a5/m3/n0/c1	match	match	true	true
text-80/a5/m3/n0/c2	match	match	true	true
text-80/a5/m3/n0/c3	match	match	true	true
text-80/a5/m3/n1/c0	match	match	true	true
text-80/a5/m3/n1/c1	match	match	true	true
text-80/a5/m3/n1/c2	match	match	true	true
text-80/a5/m3/n1/c3	match	match	true	true
text-80/a6/m0/n0/c0	match	match	true	true
text-80/a6/m0/n0/c1	match	match	true	true
text-80/a6/m0/n0/c2	match	match	true	true
text-80/a6/m0/n0/c3	match	match	true	true
text-80/a6/m0/n1/c0	match	match	true	true
text-80/a6/m0/n1/c1	match	match	true	true
text-80/a6/m0/n1/c2	match	match	true	true
text-80/a6/m0/n1/c3	match	match	true	true
text-80/a6/m1/n0/c0	match	match	true	true
text-80/a6/m1/n0/c1	match	match	true	true
text-80/a6/m1/n0/c2	match	match	true	true
text-80/a6/m1/n0/c3	match	match	true	true
text-80/a6/m1/n1/c0	match	match	true	true
text-80/a6/m1/n1/c1	match	match	true	true
text-80/a6/m1/n1/c2	match	match	true	true
text-80/a6/m1/n1/c3	match	match	true	true
text-80/a6/m2/n0/c0	match	match	true	true
text-80/a6/m2/n0/c1	match	match	true	true
text-80/a6/m2/n0/c2	match	match	true	true
text-80/a6/m2/n0/c3	match	match	true	true
text-80/a6/m2/n1/c0	match	match	true	true
text-80/a6/m2/n1/c1	match	match	true	true
text-80/a6/m2/n1/c2	match	match	true	true
text-80/a6/m2/n1/c3	match	match	true	true
text-80/a6/m3/n0/c0	match	match	true	true
text-80/a6/m3/n0/c1	match	match	true	true
text-80/a6/m3/n0/c2	match	match	true	true
text-80/a6/m3/n0/c3	match	match	true	true
text-80/a6/m3/n1/c0	match	match	true	true
text-80/a6/m3/n1/c1	match	match	true	true
text-80/a6/m3/n1/c2	match	match	true	true
text-80/a6/m3/n1/c3	match	match	true	true
text-80/a7/m0/n0/c0	match	match	true	true
text-80/a7/m0/n0/c1	match	match	true	true
text-80/a7/m0/n0/c2	match	match	true	true
text-80/a7/m0/n0/c3	match	match	true	true
text-80/a7/m0/n1/c0	match	match	true	true
text-80/a7/m0/n1/c1	match	match	true	true
text-80/a7/m0/n1/c2	match	match	true	true
text-80/a7/m0/n1/c3	match	match	true	true
text-80/a7/m1/n0/c0	match	match	true	true
text-80/a7/m1/n0/c1	match	match	true	true
text-80/a7/m1/n0/c2	match	match	true	true
text-80/a7/m1/n0/c3	match	match	true	true
text-80/a7/m1/n1/c0	match	match	true	true
text-80/a7/m1/n1/c1	match	match	true	true
text-80/a7/m1/n1/c2	match	match	true	true
text-80/a7/m1/n1/c3	match	match	true	true
text-80/a7/m2/n0/c0	match	match	true	true
text-80/a7/m2/n0/c1	match	match	true	true
text-80/a7/m2/n0/c2	match	match	true	true
text-80/a7/m2/n0/c3	match	match	true	true
text-80/a7/m2/n1/c0	match	match	true	true
text-80/a7/m2/n1/c1	match	match	true	true
text-80/a7/m2/n1/c2	match	match	true	true
text-80/a7/m2/n1/c3	match	match	true	true
text-80/a7/m3/n0/c0	match	match	true	true
text-80/a7/m3/n0/c1	match	match	true	true
text-80/a7/m3/n0/c2	match	match	true	true
text-80/a7/m3/n0/c3	match	match	true	true
text-80/a7/m3/n1/c0	match	match	true	true
text-80/a7/m3/n1/c1	match	match	true	true
text-80/a7/m3/n1/c2	match	match	true	true
text-80/a7/m3/n1/c3	match	match	true	true
text-90/a0/m0/n0/c0	match	match	true	true
text-90/a0/m0/n0/c1	match	match	true	true
text-90/a0/m0/n0/c2	match	match	true	true
text-90/a0/m0/n0/c3	match	match	true	true
text-90/a0/m0/n1/c0	match	match	true	true
text-90/a0/m0/n1/c1	match	match	true	true
text-90/a0/m0/n1/c2	match	match	true	true
text-90/a0/m0/n1/c3	match	match	true	true
text-90/a0/m1/n0/c0	match	match	true	true
text-90/a0/m1/n0/c1	match	match	true	true
text-90/a0/m1/n0/c2	match	match	true	true
text-90/a0/m1/n0/c3	match	match	true	true
text-90/a0/m1/n1/c0	match	match	true	true
text-90/a0/m1/n1/c1	match	match	true	true
text-90/a0/m1/n1/c2	match	match	true	true
text-90/a0/m1/n1/c3	match	match	true	true
text-90/a0/m2/n0/c0	match	match	true	true
text-90/a0/m2/n0/c1	match	match	true	true
text-90/a0/m2/n0/c2	match	match	true	true
text-90/a0/m2/n0/c3	match	match	true	true
text-90/a0/m2/n1/c0	match	match	true	true
text-90/a0/m2/n1/c1	match	match	true	true
text-90/a0/m2/n1/c2	match	match	true	true
text-90/a0/m2/n1/c3	match	match	true	true
text-90/a0/m3/n0/c0	match	match	true	true
text-90/a0/m3/n0/c1	match	match	true	true
text-90/a0/m3/n0/c2	match	match	true	true
text-90/a0/m3/n0/c3	match	match	true	true
text-90/a0/m3/n1/c0	match	match	true	true
text-90/a0/m3/n1/c1	match	match	true	true
text-90/a0/m3/n1/c2	match	match	true	true
text-90/a0/m3/n1/c3	match	match	true	true
text-90/a1/m0/n0/c0	match	match	true	true
text-90/a1/m0/n0/c1	match	match	true	true
text-90/a1/m0/n0/c2	match	match	true	true
text-90/a1/m0/n0/c3	match	match	true	true
text-90/a1/m0/n1/c0	match	match	true	true
text-90/a1/m0/n1/c1	match	match	true	true
text-90/a1/m0/n1/c2	match	match	true	true
text-90/a1/m0/n1/c3	match	match	true	true
text-90/a1/m1/n0/c0	match	match	true	true
text-90/a1/m1/n0/c1	match	match	true	true
text-90/a1/m1/n0/c2	match	match	true	true
text-90/a1/m1/n0/c3	match	match	true	true
text-90/a1/m1/n1/c0	match	match	true	true
text-90/a1/m1/n1/c1	match	match	true	true
text-90/a1/m1/n1/c2	match	match	true	true
text-90/a1/m1/n1/c3	match	match	true	true
text-90/a1/m2/n0/c0	match	match	true	true
text-90/a1/m2/n0/c1	match	match	true	true
text-90/a1/m2/n0/c2	match	match	true	true
text-90/a1/m2/n0/c3	match	match	true	true
text-90/a1/m2/n1/c0	match	match	true	true
text-90/a1/m2/n1/c1	match	match	true	true
text-90/a1/m2/n1/c2	match	match	true	true
text-90/a1/m2/n1/c3	match	match	true	true
text-90/a1/m3/n0/c0	match	match	true	true
text-90/a1/m3/n0/c1	match	match	true	true
text-90/a1/m3/n0/c2	match	match	true	true
text-90/a1/m3/n0/c3	match	match	true	true
text-90/a1/m3/n1/c0	match	match	true	true
text-90/a1/m3/n1/c1	match	match	true	true
text-90/a1/m3/n1/c2	match	match	true	true
text-90/a1/m3/n1/c3	match	match	true	true
text-90/a2/m0/n0/c0	match	match	true	true
text-90/a2/m0/n0/c1	match	match	true	true
text-90/a2/m0/n0/c2	match	match	true	true
text-90/a2/m0/n0/c3	match	match	true	true
text-90/a2/m0/n1/c0	match	match	true	true
text-90/a2/m0/n1/c1	match	match	true	true
text-90/a2/m0/n1/c2	match	match	true	true
text-90/a2/m0/n1/c3	match	match	true	true
text-90/a2/m1/n0/c0	match	match	true	true
text-90/a2/m1/n0/c1	match	match	true	true
text-90/a2/m1/n0/c2	match	match	true	true
text-90/a2/m1/n0/c3	match	match	true	true
text-90/a2/m1/n1/c0	match	match	true	true
text-90/a2/m1/n1/c1	match	match	true	true
text-90/a2/m1/n1/c2	match	match	true	true
text-90/a2/m1/n1/c3	match	match	true	true
text-90/a2/m2/n0/c0	match	match	true	true
text-90/a2/m2/n0/c1	match	match	true	true
text-90/a2/m2/n0/c2	match	match	true	true
text-90/a2/m2/n0/c3	match	match	true	true
text-90/a2/m2/n1/c0	match	match	true	true
text-90/a2/m2/n1/c1	match	match	true	true
text-90/a2/m2/n1/c2	match	match	true	true
text-90/a2/m2/n1/c3	match	match	true	true
text-90/a2/m3/n0/c0	match	match	true	true
text-90/a2/m3/n0/c1	match	match	true	true
text-90/a2/m3/n0/c2	match	match	true	true
text-90/a2/m3/n0/c3	match	match	true	true
text-90/a2/m3/n1/c0	match	match	true	true
text-90/a2/m3/n1/c1	match	match	true	true
text-90/a2/m3/n1/c2	match	match	true	true
text-90/a2/m3/n1/c3	match	match	true	true
text-90/a3/m0/n0/c0	match	match	true	true
text-90/a3/m0/n0/c1	match	match	true	true
text-90/a3/m0/n0/c2	match	match	true	true
text-90/a3/m0/n0/c3	match	match	true	true
text-90/a3/m0/n1/c0	match	match	true	true
text-90/a3/m0/n1/c1	match	match	true	true
text-90/a3/m0/n1/c2	match	match	true	true
text-90/a3/m0/n1/c3	match	match	true	true
text-90/a3/m1/n0/c0	match	match	true	true
text-90/a3/m1/n0/c1	match	match	true	true
text-90/a3/m1/n0/c2	match	match	true	true
text-90/a3/m1/n0/c3	match	match	true	true
text-90/a3/m1/n1/c0	match	match	true	true
text-90/a3/m1/n1/c1	match	match	true	true
text-90/a3/m1/n1/c2	match	match	true	true
text-90/a3/m1/n1/c3	match	match	true	true
text-90/a3/m2/n0/c0	match	match	true	true
text-90/a3/m2/n0/c1	match	match	true	true
text-90/a3/m2/n0/c2	match	match	true	true
text-90/a3/m2/n0/c3	match	match	true	true
text-90/a3/m2/n1/c0	match	match	true	true
text-90/a3/m2/n1/c1	match	match	true	true
text-90/a3/m2/n1/c2	match	match	true	true
text-90/a3/m2/n1/c3	match	match	true	true
text-90/a3/m3/n0/c0	match	match	true	true
text-90/a3/m3/n0/c1	match	match	true	true
text-90/a3/m3/n0/c2	match	match	true	true
text-90/a3/m3/n0/c3	match	match	true	true
text-90/a3/m3/n1/c0	match	match	true	true
text-90/a3/m3/n1/c1	match	match	true	true
